Id,SalePrice
2658,166006.31987831747
2718,216775.43413803834
2414,192827.92953007834
1989,110665.40000222139
625,184608.28110224445
333,91837.25871099591
1327,102852.1438593196
858,146973.86868735822
95,212449.39161196043
1568,172587.4615121964
2482,174577.39557477555
1364,130903.0433162263
2584,175970.46792482893
818,277287.918002057
2673,161915.79177228233
2089,122672.36664518077
1297,169226.0953786266
790,126364.91391820335
2616,197892.38828391544
720,189416.80739674714
222,127471.48497495116
557,128732.88851307676
1148,210340.98068600462
2766,152908.27777408613
534,211308.7343195369
1452,116128.54134600156
630,117229.98813069571
2648,117072.6577101454
125,153012.65959996908
1904,22260.987442762096
1670,108977.44979689314
756,99234.35163864799
717,242733.96960672588
1032,146291.4072424818
852,227996.05396237757
1731,190007.19045215385
2639,115052.2834928732
2071,83238.35438768446
1267,101147.44616116572
1851,216100.09314702396
567,162106.88314722784
2439,219634.63802039356
1898,157653.40492664755
647,140277.40978742627
2256,218306.44208551355
979,95108.07292490579
1444,221371.88328515517
2485,117409.65119019742
157,113158.78146195323
88,125034.2172502093
2003,110723.82845989981
186,210529.98213339635
1425,273187.4418536803
2695,121456.4420792925
738,101202.34415324143
395,152892.84727109858
1353,182472.57778458128
1878,150931.6661368673
390,187503.40255763725
1456,238068.43864600218
1103,303751.6464507754
1387,123282.57824378196
2070,134169.42561487126
1199,199747.33097459457
2479,178648.09572288484
501,302009.61205132084
2362,78771.13242137246
1718,198750.32228394278
2188,31534.69553301565
1483,150498.58597025674
2557,72600.81698575047
437,303115.6861284813
2224,200045.442569715
1628,182453.92929259848
397,130697.6045993781
587,211623.8582407522
971,156704.18235805322
2611,156329.67463853903
1887,94549.99404250228
2399,304098.8883728153
2148,222045.4389087106
304,133259.07345837244
1997,115748.22885862367
2817,95502.1056654495
1431,184388.15330234123
427,332867.8140578257
263,123038.82959144059
598,173972.44801666157
2895,253607.77183986147
687,170850.6050481402
1822,119750.46959212949
2191,88410.15435015173
179,135322.58830907295
1009,215075.47793102532
2010,106967.47274086787
1991,156512.33476963776
1411,161982.80539695325
1721,256649.13099707267
1144,193610.72014757927
593,228868.51403199686
575,256685.0779411752
1249,197425.117701753
1604,121079.65745130609
1064,386089.5223213264
1923,161833.64285447993
1988,86026.40963678154
2325,167749.38992161994
114,207021.8097900084
2700,227276.93761005334
217,153972.730156538
343,188530.0963453328
386,250253.8258439828
2005,102039.03233558983
2908,137296.85370797434
1814,222052.3803286367
2446,407226.86586036667
208,136697.62547203634
1679,126987.78476087321
822,302586.07777574117
6,185468.70429358454
1781,353222.61567978666
2397,266651.39721510315
2340,285648.90113390493
1618,169934.82140543702
2843,141969.60342672988
1061,326588.24875199475
2786,113257.845405714
1935,115783.00430638329
1341,101567.7583138773
