Id,SalePrice
2658,130025.1074194115
2718,163894.597047301
2414,218899.06153862545
1989,118104.88266961377
625,187671.24329510704
333,67533.8595227706
1327,107582.20797946406
858,138288.74686941196
95,169710.00999660732
1568,183346.44624727234
2482,158312.79082665025
1364,132682.7456994254
2584,159251.33431996286
818,274464.16916769394
2673,184728.3946546595
2089,141473.6077390699
1297,141153.08864168357
790,118728.83715120151
2616,234237.5808161936
720,190725.80240646657
222,148699.63545367506
557,122924.78288636527
1148,191848.3894415178
2766,169784.03232764496
534,190009.19348204095
1452,109659.78772985448
630,117511.34876678049
2648,131413.21728236543
125,149926.13507889883
1904,29843.087787391094
1670,96948.74960255247
756,69938.99580701288
717,242515.90675700802
1032,164496.95753232218
852,217628.17125771183
1731,193047.01022956934
2639,125688.1564469895
2071,84351.84868466428
1267,117133.6152165313
1851,197600.15725147555
567,138680.78964521136
2439,225586.4952440275
1898,163907.5746255423
647,186708.86209799518
2256,220721.87772358753
979,83077.58639090131
1444,220915.7964936968
2485,134699.11584897662
157,128307.7671771283
88,123657.35555386085
2003,115300.81543430615
186,213487.5567835617
1425,254426.3057976938
2695,128041.33995576951
738,91437.40022329651
395,166993.27007552484
1353,177656.1707428449
1878,165167.2221276437
390,182404.53427241842
1456,241589.32028400834
1103,308374.20349759486
1387,112462.21560028961
2070,147055.29074554934
1199,187167.21956392535
2479,180520.02038867533
501,288996.49992804276
2362,82860.90071346321
1718,201059.02950542897
2188,61028.54056326224
1483,155778.82786187198
2557,75404.58518004604
437,320493.47756595665
2224,200960.24711363929
1628,187591.33548285108
397,132487.47294459864
587,197217.63773469275
971,178695.09498291425
2611,151846.86126612933
1887,91881.04265970425
2399,323034.14378691436
2148,211734.8767518233
304,125825.52060494173
1997,120738.81211508196
2817,113893.71066286831
1431,204250.71672454002
427,287329.89818292053
263,120958.8171222625
598,166242.23532013534
2895,248691.39348495746
687,138817.40783572578
1822,137348.82420101884
2191,101317.29314193715
179,130111.78910745814
1009,213993.54559700537
2010,125005.68172695782
1991,144680.3241498747
1411,197004.71195754482
1721,231281.6290162433
1144,198425.5545747011
593,230634.44108302562
575,286822.29380471725
1249,183724.69741794447
1604,134306.65926287073
1064,397311.700422314
1923,158170.9029039977
1988,102794.15214441085
2325,181096.22934541397
114,208035.5625064898
2700,174736.98094265957
217,132507.88447796265
343,192417.04486387296
386,233118.98228539116
2005,126183.07423912315
2908,137657.77174290345
1814,246782.59630849998
2446,429291.5660078956
208,122195.253267363
1679,104518.5632170912
822,310601.6504452538
6,201436.21437664208
1781,358312.28617949324
2397,264013.8526908404
2340,291030.968198359
1618,178403.223474695
2843,99615.23202354458
1061,335784.88071465015
2786,111211.73476534185
1935,143832.2544792911
1341,118587.12734572848
521,270931.61048621143
2136,130842.88184423631
996,211967.75062700608
227,137618.9589904684
135,173395.5316075358
1167,166652.06123655185
294,216465.63591078258
1776,201989.90836058414
540,187012.60270032444
1717,199073.04074399493
2303,133892.74399267515
116,189708.81731598196
127,134913.46147520392
1371,143108.15836582344
1014,176445.89078782988
1507,98524.60366264911
702,142327.3318677341
750,157951.4366996524
261,146409.93062982082
1559,46307.27851103956
577,231765.81445325352
2812,206016.12629055118
2080,161981.06998904713
1368,115516.86226595411
2376,125913.01741546816
659,107691.50876091691
1235,134506.5807278155
332,45912.70523781274
1917,152849.07216456992
2094,245039.81258606567
1460,265415.01520333515
1471,220004.53459129954
1509,118514.31634434621
1922,141606.65091760407
433,424724.35105230176
460,241875.54081047184
1116,248870.89894709393
1137,188385.09238389588
53,175354.37131254762
2354,266832.14272250014
1475,202463.03459865996
1761,395406.97013698996
842,145131.04636031
2739,174895.60297129676
2509,149432.57629098647
1007,216989.55893172807
2610,196006.98496918104
1952,67267.90142639374
2719,166199.00989939042
2921,69332.6717753008
1966,135600.5162708053
292,114167.70021882118
1204,211294.35354269444
1829,261807.87588736942
2419,202539.26582635942
391,169889.02112817904
798,125853.15859900789
481,215999.9242174636
193,203747.3440607647
555,115961.28439845584
899,55254.325731475896
2357,204858.61314100432
328,131455.45490237646
1356,124907.67579616021
1154,100302.86600326926
1730,185658.97806493306
2249,163459.93466158854
1119,272890.5541601578
2856,132741.92138393357
1394,142041.58466783684
2587,118809.60066148819
61,285877.17404472106
2661,194947.43753558505
2711,127726.57042705336
1147,190471.06565889643
757,134099.30845884155
2623,83005.1160702989
2378,142617.51123956247
1413,150972.1143284803
1722,219662.5272352722
1112,217363.72493603273
1623,216976.16710537995
1201,188820.00744393034
1513,104063.87461224518
957,351932.455492151
1171,261328.23884165316
1145,209315.91465813934
2726,252032.3637030669
703,162722.0492026917
760,87013.08473309227
1964,138729.70983577537
2512,179074.1747371019
159,169867.93886699682
1281,179263.28879244704
468,177692.59618589605
290,127804.5599028017
665,87602.44962507219
1463,259197.81413087362
1792,233952.79279795475
923,154133.01372285694
500,254433.35583412496
1408,173505.34048495063
331,47384.40990554713
170,125474.10909146127
2192,85898.70584188116
2571,206344.35881465577
2314,189134.42336475453
2647,90968.95274399918
422,366520.08135877695
2457,345270.3699151063
1838,190168.35149319458
2805,248461.39029133314
1645,176574.18756504616
1711,281768.2803382387
2825,250494.59107176977
322,309537.5819934971
2103,259362.04894692468
342,130959.65034767348
600,119109.79148272664
488,195288.46266169703
1725,272828.4683996474
2246,267941.44932411547
2847,174069.62913994666
806,250985.8117889042
530,230159.99287918504
963,202789.4474635964
2678,70380.09530863646
171,77212.71346707591
2401,361715.7741694088
805,243467.1885503366
2259,229128.31684264724
1748,202203.4425412373
1361,138887.55365815904
1677,127022.10583161033
1406,159286.811922287
2322,242762.83234036452
688,160974.69812321092
143,145538.82844702376
804,226778.91921758672
1214,164009.60782036697
2828,154186.6771323589
1999,189724.3489018614
2467,195007.37768665608
2665,176493.42359667
1538,337254.15581269056
398,116557.0994123668
2822,154106.99476846796
2157,152690.8647344805
1856,177556.2214254197
1269,106903.163857052
