Id,SalePrice
2658,129728.57286173233
2718,164135.66623081194
2414,218795.4621955225
1989,118110.05480693076
625,188238.8850448651
333,68146.64798247053
1327,107130.25630789042
858,138358.10522253433
95,170283.8586978312
1568,183788.860142736
2482,158645.72186892427
1364,132436.89467180072
2584,159402.04432996694
818,275201.14394171233
2673,184151.20539152544
2089,140920.33574873518
1297,141050.08496362297
790,118292.95759101614
2616,234865.96860207486
720,190746.57897257106
222,148767.68672111642
557,123312.18578844212
1148,191979.90491648758
2766,169808.48136953934
534,189968.640715547
1452,109349.39418210844
630,118549.28008054831
2648,131077.86358393537
125,150342.42918315055
1904,30030.68261247428
1670,96649.56340035306
756,69743.71260329493
717,242323.48928233664
1032,164299.80417846868
852,217806.0776027285
1731,192345.95450254832
2639,125601.68248317172
2071,83842.54933105678
1267,117186.10052994228
1851,197899.58335904925
567,139282.3431337947
2439,225644.8656285755
1898,164259.78998122993
647,186839.43573623925
2256,221332.00023025303
979,83764.24646622002
1444,220864.13978504753
2485,134574.2590646829
157,128920.10188657732
88,124251.46677441029
2003,114536.3870757709
186,213568.91150971415
1425,254367.29894764873
2695,128058.9078627699
738,90939.0490917472
395,166328.347577408
1353,177091.3255042319
1878,165262.17959186557
390,182015.52422705662
1456,241764.23110245558
1103,307801.6996271272
1387,112499.33118181914
2070,147131.88734572628
1199,186668.11008990303
2479,180749.33513403207
501,288781.79010701267
2362,82346.68839520351
1718,200900.81519529314
2188,61527.77554874591
1483,155505.2982336166
2557,76008.98768225165
437,320022.7498529302
2224,201468.2025817652
1628,187019.58043547135
397,132156.20987535475
587,197521.352598457
971,178442.31158628745
2611,152448.7479696221
1887,91511.44430519245
2399,322511.1119884406
2148,211943.8613662368
304,126139.56752157924
1997,120890.64529377075
2817,114924.21826874826
1431,204220.9062862539
427,287825.71736080747
263,121032.91067006036
598,166555.18183501743
2895,249146.80667884013
687,139138.55941965355
1822,137365.2376252159
2191,102066.77506285567
179,129779.26137270688
1009,213597.55783579178
2010,124874.11156443003
1991,144302.31294388048
1411,196403.5871730188
1721,231111.61903322104
1144,198513.99612165277
593,230504.2414901982
575,286637.0734060239
1249,183947.3439878883
1604,134391.3362082168
1064,396064.5586455241
1923,158677.3641429107
1988,102121.25130798819
2325,180875.87359389415
114,209007.52911804692
2700,174662.57479087167
217,132449.47820777417
343,192127.22535283054
386,232634.42551186934
2005,126034.85027119785
2908,137627.97000728242
1814,246580.22055797713
2446,428468.44437892514
208,122694.13749724065
1679,104742.18721751664
822,310440.55688494665
6,201941.03588084187
1781,357703.26103774144
2397,263916.01088718534
2340,290390.9525589921
1618,177477.71960428523
2843,100005.28849362757
1061,335224.9670830992
2786,111047.0300262296
1935,144110.32278221156
1341,118365.05044498412
521,271039.1417079991
2136,131413.79942294347
996,211755.91585954413
227,137927.5029330397
135,173799.49361386045
1167,166822.2624728524
294,216682.52490832141
1776,201973.35653909078
540,187019.4537136264
1717,198973.81935651216
2303,133978.6811214875
116,190497.54247479475
127,135366.36106054776
1371,142566.61440701009
1014,176015.60243034814
1507,98477.0141812437
702,141531.40737436624
750,157893.00981430462
261,146090.70433035644
1559,47089.49385282732
577,231512.04959126425
2812,206189.9409828218
2080,161429.5470546573
1368,115273.11753238873
2376,125940.47498608839
659,108252.80991535413
1235,134345.6804206596
332,46460.79102644496
1917,152810.74586252056
2094,245240.10044482048
1460,265238.44796183205
1471,220054.73202914384
1509,118435.86034628208
1922,141808.5233004223
433,423809.5513189549
460,241509.98500850325
1116,248791.88309944415
1137,187974.58599115742
53,175928.24002915103
2354,266276.79731919937
1475,202319.1133507372
1761,394620.522477168
842,144943.96246912677
2739,175340.34073242708
2509,149930.6358436815
1007,216301.72861956296
2610,196176.62021526488
1952,67671.21374027114
2719,166343.5660173448
2921,70168.45383260699
1966,136129.74296063508
292,114197.4584534091
1204,211339.96317828854
1829,261966.1991361365
2419,202501.56107995496
391,169647.98927399132
798,125154.85214039267
481,215923.80800475195
193,203572.81939866688
555,115885.50243736035
899,55319.57470339074
2357,204744.3927555525
328,131624.17738143538
1356,124556.54714283359
1154,99945.39693625121
1730,185750.428111002
2249,163653.75893926274
1119,272747.37397910847
2856,133450.87685124195
1394,141267.26175477455
2587,119045.57527110628
61,286399.51085376844
2661,195264.81319225076
2711,127129.50928393661
1147,190413.54375284782
757,133699.79098398553
2623,83079.21194015023
2378,143046.49180482075
1413,150860.02288994027
1722,219479.23362735164
1112,217374.91949698696
1623,216469.5413141241
1201,189151.19828822245
1513,104656.60852205075
957,351586.2733011246
1171,261014.7184456382
1145,209033.827442422
2726,251351.9360679884
703,162301.6549198564
760,86627.744264101
1964,139169.63438788615
2512,179425.39271851035
159,169366.92030868412
1281,179478.32242610597
468,177557.11267439413
290,127906.6843370852
665,88127.57911553458
1463,259049.69569423335
1792,233676.7981226882
923,153910.34227141304
500,254328.33366835245
1408,173138.2234153255
331,47665.160302050965
170,125475.60062161996
2192,86182.7021665792
2571,206574.46386404498
2314,188845.29634028164
2647,90650.76489446155
422,366369.91203566315
2457,345053.4369883117
1838,190529.75659660393
2805,248637.7350141307
1645,176057.697505398
1711,281290.7169046579
2825,250629.31051959167
322,309709.9908443398
2103,259489.1440695863
342,130132.84116282564
600,119233.03718733374
488,195323.18509084958
1725,272453.5126977741
2246,267931.90273545566
2847,174102.49460915197
806,250666.8764877302
530,230294.48292302463
963,203204.3635453418
2678,70383.60491699901
171,77451.01043550039
2401,361121.0125778245
805,243396.0957910151
2259,229296.2587431575
1748,202080.30867203412
1361,138374.9708398309
1677,126616.0747230243
1406,159010.95270208686
2322,242226.8483207868
688,161128.98107878634
143,145862.77956769016
804,226509.7409555352
1214,164170.5260400771
2828,154174.47509435267
1999,189446.46599890315
2467,195124.34929534505
2665,176069.5983544896
1538,337404.77106837474
398,116254.9008712491
2822,154057.25923992734
2157,152465.71173501635
1856,177942.75331625473
1269,106765.72526274151
2570,126196.03222534049
2320,247501.76050878494
1517,134217.20174192032
2304,112842.26317563024
1312,94388.48345557982
2012,135911.13823840936
506,232951.44484765263
2865,202894.80769251494
2367,108595.3904057849
554,99316.4536121091
238,134155.76067073064
1954,102367.42855497432
2488,162392.0496803037
2291,63611.533918547546
1969,102081.05666056395
2725,182656.9648989149
1482,155509.89658619292
2763,197405.08051708178
503,256524.1577006239
1584,255146.94181896086
1531,131164.80956415227
2210,158499.7933976849
459,290720.9262751065
556,138367.4389014348
1347,139753.1658981577
1290,67324.32694230128
1388,90768.24379511978
1571,269150.8362879136
2754,211811.73154413214
765,141450.04409445386
2494,118880.20244505236
2870,220127.82256675282
7,222565.77602127506
1114,255888.80845722146
2418,275208.23220343364
291,125894.0816758823
18,325622.5313517086
39,325295.32377937436
1001,249460.0526872541
2442,235936.85137057203
616,113628.81509583611
2680,46403.69501155702
1414,110730.96936489489
289,130428.31759417066
40,244137.79000279834
860,139124.89693372382
409,145102.83624143194
673,161725.82112523183
2427,180455.14533647575
2036,227507.1065152865
2564,147675.3942256306
642,145561.41749436763
1008,195682.55656096348
1908,144917.9402985036
2519,220751.7535897604
1369,104912.71149588638
2855,168450.68714113074
712,83269.16836305382
1943,105048.51756829914
1958,136273.08425526292
107,171216.4092665062
2295,226302.33617876057
704,97312.41433057425
676,110505.11435592452
259,185542.04473101205
93,278986.31601040193
106,248868.45757472474
2315,197269.69202738281
1050,105137.56857622603
1095,222913.09901478712
2709,152241.64545888227
758,129956.16159686787
1496,162129.15806350554
2370,127943.56557183719
2458,285659.3498123851
2733,132853.41022924802
161,272884.95772504073
726,158123.3095299571
845,214914.75464407855
947,259214.61970444396
2232,124887.16388518078
2563,158231.48333476807
2299,147371.07726848187
211,82896.34258067548
605,161832.92034410805
1478,211998.0803336667
2247,268533.8458040812
2274,209723.483459406
2869,204249.318965956
967,228124.05338677074
2656,111610.52376893308
667,202201.61215292916
1042,120408.50142876712
2023,166559.51137589713
2447,348169.0535461705
2055,125183.94698582226
2275,267843.7275733241
2204,160681.1128293488
1563,261104.4924709546
483,219013.76132750275
796,122568.14622726063
1526,145980.5348201426
2042,135832.99828246274
442,311885.47339822224
1693,295640.4405054755
1468,228715.6472031425
1430,202445.70590844817
2605,169389.3639774109
1529,200030.1504092881
335,143227.5511456661
1287,133746.0779287868
31,86536.5990829197
1785,291512.2477164968
82,177501.24682256355
2620,123932.36432835518
252,198201.39598641903
721,42316.75700169359
2165,183012.03254175527
2316,203847.19824825312
775,130069.66852370981
1558,81390.77655509039
17,237562.45452153948
1022,242252.28645131367
925,109455.6059662867
438,262829.40768824605
1270,136134.4236005197
1272,118703.97838364099
215,125083.8861074306
266,231184.22622233833
2402,267054.1205798406
1250,130937.97045919215
1984,123624.00821734546
1279,139550.60964413575
377,270867.76000830927
1252,139235.3719600754
2156,273558.5244564235
499,302535.7903486404
1374,113253.509783552
2898,258647.16053691768
401,109630.43508158904
2721,188816.59768497455
2078,239214.86728351744
2589,117948.60840668321
1946,246941.83763632638
1334,117015.84444735944
2781,233825.08115463844
431,355196.27893941966
576,214690.290244145
1474,223249.6452304519
2254,148518.87878622656
2155,297798.64836643124
885,103344.54764604726
643,139922.7709598231
1944,118264.88287826549
480,208668.54725904088
2845,91893.17264989587
2387,286076.5821173673
2407,200542.4238349854
2527,173420.05210364558
2514,146857.74086077558
629,179670.42066484492
80,220783.72799770985
1876,136872.19115305986
1546,122480.87233730822
2518,184741.30263458868
2347,176562.57828184628
783,217375.0881067137
1322,35922.10640975286
194,67381.01877498544
1770,284554.09031627397
2143,136095.10806847378
1229,220469.4539922885
511,283792.1582513088
46,218418.0659962793
1348,184819.5130450517
2465,192052.73379836828
387,240233.55526178202
873,236841.44942735997
1918,129268.57613007494
2764,254947.3205925819
2184,126946.89611003312
934,150014.11116467102
1920,140180.20329415472
2631,155494.34777529415
1768,463255.6877338119
2040,113931.29464089473
1749,221348.22696252607
834,232546.26073496783
1457,237917.5973546586
79,131146.31766036036
2302,126340.48628214214
1817,146282.71476475295
2755,235000.2905999524
359,188481.07239905788
2059,99723.51562906873
2092,258971.54768661194
2516,233680.06024937256
150,110267.64509792061
1656,149841.6876911061
83,93004.98618236411
2411,188701.90270020333
795,63016.40847787002
2312,234105.95519521323
2917,74973.34473438517
1624,191782.86800204578
2215,296163.08614766534
1211,168733.8841029387
1485,159946.34490815227
1024,183729.49984039558
570,192606.79129592582
2874,140131.0370045928
700,147097.44861738748
2756,220299.25726062807
2022,178719.73280494884
583,249710.47146461258
2392,335099.25349026977
2424,200677.25425928558
212,97529.7495522222
736,126317.99938277161
1610,173578.45814560083
890,121508.46232656435
467,184198.70884135002
578,223987.4575491307
1747,200192.31706495333
1149,157482.76499558243
2758,256054.36076660326
857,136582.84593584773
2219,279774.91443210107
733,103635.69615318163
2909,101576.89239710213
1798,265022.4979518612
235,109204.42234606187
2366,130572.74856228351
1027,134446.632887871
1195,138809.7186478955
1303,12640.781185308238
148,193021.18203495763
608,167339.86083787153
2515,198069.11825413347
821,265223.89307310915
2500,266361.0277890106
745,102884.97715151175
741,118480.40811865212
1611,118024.52900962105
2532,113160.73309238395
1081,243014.57866805766
1692,360443.0992876948
2520,199246.84338299546
276,105227.72363145197
1992,125941.98295456273
663,9056.24703225965
418,142753.2559054234
1733,198619.07888429117
2359,171913.84828396435
253,197008.45540479347
1518,150989.2354927101
2035,136861.45478224376
2919,52319.062324907936
1540,243480.18957610198
2120,150461.01841860363
1674,173910.83699246033
256,148017.27273072588
2361,84115.479904919
978,55099.47829846587
2280,148181.13291224657
2095,223047.25841871463
1709,311857.29314533155
2801,263333.35170934355
1246,101146.5945037148
2373,105077.93440998654
1055,275340.30475490645
2017,126671.75942379088
1099,258019.05484815757
1344,103666.7623118264
835,204114.06828808718
1117,207348.89966945146
2043,72595.90970966432
2085,116437.67542430977
410,156072.11323496388
2650,125574.20097460446
2867,167723.60358903484
1668,113418.6025398537
1161,161857.70473978645
2122,177889.52816494988
2539,136532.04087751862
1047,152094.43923133286
1445,122975.14503620511
541,128806.81190127667
569,197463.0172109638
1276,113060.45337291338
918,148157.86280086468
326,175794.9154460866
1936,123941.79713062185
895,76616.17152306729
257,142367.27742800978
1241,200762.46850666037
1545,133940.55305192864
1189,178611.53246643045
270,149154.39285261268
2066,216308.41563115723
693,106162.08523136523
1259,150406.16769903433
2916,161437.55540566464
2321,286684.709035342
1977,107364.56658619746
1895,161301.07993327285
1240,185534.75532004127
85,153686.2316428426
1823,122369.95551402906
825,291528.18664876476
110,233599.8113068652
697,115153.15357528962
2297,104757.55486869815
1231,141823.7791527384
1355,144500.38015372894
968,325939.4047362306
584,234724.26298414916
1315,117213.43907978121
1606,145656.09989838797
206,103746.99024616172
1685,313056.8813483248
2016,132717.51006647624
869,210808.32501595202
2135,122493.8324165255
2346,194141.15092265166
2430,241319.12211247717
2198,78564.10732845277
2652,101466.98246959706
27,115898.75088808447
241,173708.55887223317
906,120075.300518045
1506,95992.27864994598
2098,343716.78203547513
1435,228895.61393222306
2213,145666.61928602625
1274,139350.66416725612
743,15735.415706291067
1737,202450.08179120056
2797,288834.5135091854
2185,56594.854364957704
58,188743.662803757
830,217730.850895093
808,123732.07591056527
680,158123.037715659
1153,96373.52310447121
1291,131366.90098090193
1818,173891.7609027887
2161,191553.64909879002
1883,117503.57997408955
350,345272.4312188141
2473,149092.32916570525
295,166361.18038826564
293,215444.69462390593
859,121174.69975390981
288,47316.88544548655
1578,147871.94839021922
102,164554.00871463653
2831,173423.39026202532
1030,176268.12442117848
2551,144919.80119474282
1286,147278.24738307367
958,300360.12146834715
776,125337.23993614636
72,239282.01327036225
2263,251202.32403542765
1866,160175.63502823163
2876,54149.75992385195
2146,257451.30769649468
103,175849.7605201634
1500,149754.25558835512
492,191908.57548165496
167,130397.77957963059
2597,113135.92446385167
2685,100613.42929349697
1035,169898.94270996127
1220,41430.17381906143
2602,159383.5109281215
2159,215583.32325509767
695,173576.2326490589
1109,249793.50743433274
640,181468.9025719865
1652,156889.19951837466
2090,147551.31468014646
1188,203599.62469842902
2345,265457.56533613225
1059,358085.0102940921
2751,229826.48978423548
128,219794.96138150414
1523,180991.49950758598
2925,187416.32808046072
2145,310007.3913266712
1121,224734.85323541382
566,278248.6830503131
565,238711.25454612932
1331,132103.26786630813
2928,113391.37723946107
156,141441.92356475146
797,161613.7115320983
327,73457.89740363418
2859,148628.95338148333
1453,114313.27694916216
1762,316323.072181339
1868,239083.10447991005
1760,197904.53422982822
1113,254282.34338858607
1812,199775.69407532908
117,156662.2773507803
1142,235036.54304159174
2342,347543.73051340575
927,130507.04830203093
2478,197161.43989538835
655,53776.397943586824
2064,123200.14580357238
369,252165.11923897528
2239,118210.36020983843
2732,220986.9089362097
1653,181669.13243290322
959,206151.66895462715
2395,310209.5525915099
1412,104196.21890197533
271,256780.43503044965
1484,153830.93722412648
1497,158367.1075221406
552,170677.68172182207
2,125581.33513567773
1855,297511.24971398234
4,259914.40982027107
2292,157096.34708623582
134,142695.2099539865
646,103186.95318580129
42,276954.42814550747
532,233953.67929574323
713,61663.43169252211
2561,141814.44049180148
2360,134681.74339105684
1333,124112.21171388918
1407,235995.50799547523
2892,286250.9812301581
574,223561.49872648786
1227,205878.89686243387
2591,236291.60192391666
1476,235912.33749936998
1125,256180.91396435339
1446,130196.39532846026
408,108756.18027768306
1101,287719.78940057225
2251,191539.0409217987
373,208265.76109869717
2554,116599.00397076037
2382,258036.43289588403
1985,66939.40209808938
519,241130.00872126737
1093,204198.77676851992
864,251471.8965905683
2889,152026.86462726764
2308,199780.54529909344
986,171206.00818554446
1302,142947.90836018458
585,171406.7494341343
2708,161591.97055068237
147,131807.98796261539
1441,236783.6752043748
383,197322.95802565952
285,155568.96614423528
181,109475.58995919288
358,181848.17940468065
780,166736.3944792902
258,209867.59854580968
1865,230912.1564937605
692,135446.11074860246
2902,325085.2255898057
508,258542.17749315826
2638,146780.98552121717
36,149105.52324578198
611,175038.83525916026
2281,118874.47478405105
1678,111703.05463283668
1696,381000.80449926015
1557,74149.18195470906
2180,163137.41060505225
1726,213875.16618368076
951,152652.55012400926
267,231961.94884770058
2706,136373.50939466085
2221,246107.06738825922
1357,167493.76505555087
2901,313705.3078460881
347,197896.99219543274
2164,211682.85918983992
1586,303988.0888752643
360,167651.91050564838
1769,252400.31429320137
2617,187327.74669543898
1879,135200.23956413692
991,225106.22123457876
1535,109090.57987965229
1191,139945.91867135238
1579,203570.37700022385
1882,144478.54408546654
1510,116219.47206860389
2196,173441.11891481883
1845,160069.94553151494
2336,328445.9445466535
942,83971.9778920088
861,120839.53593766714
2555,97587.72169926048
1392,168275.89181581844
2099,259357.0752437856
1543,135215.7149185549
948,291489.47422792704
1239,201612.11547755366
22,187431.1218377245
2796,246911.66911209692
2747,195861.3672501558
92,274966.7568466216
210,176777.76160847564
1858,223353.69735839518
2228,189863.36818744417
447,217300.1903856792
827,255090.7786197663
1649,231635.68837079548
682,133822.66146992706
2698,118857.94377712834
494,184495.26212454477
214,76669.23651036399
2441,255693.0231481115
2679,111848.97547299913
1336,116728.17480940864
465,200598.01839212095
1524,147066.75486411984
2543,117370.79495764394
631,143055.03632367696
2452,293915.2818713728
228,163399.77731378053
126,166028.7567355857
1092,226588.32010353392
1122,201532.41962166343
932,203909.25606126103
1980,82234.07882484606
2171,108089.80616810413
551,163339.1576987629
