Id,SalePrice
2658,134667.54397132652
2718,161914.43309748772
2414,220834.40254694864
1989,117338.61762924137
625,196542.62434519298
333,66327.13944928822
1327,105728.61939656369
858,138833.98324436048
95,174933.45974801425
1568,179334.78225775383
2482,158875.71180202044
1364,132270.2002877046
2584,160312.84784123112
818,276815.5376531719
2673,182941.43503988002
2089,139551.5368633296
1297,145623.5206620452
790,119637.2524403223
2616,237141.13300453586
720,196834.83700345136
222,149755.82156587837
557,127819.42179074358
1148,195295.41485380108
2766,172657.62041137903
534,194963.23845873814
1452,108536.93363315673
630,118099.49991188012
2648,128582.06110040436
125,151402.61794808178
1904,5039.5345154725655
1670,101321.89796882732
756,80794.03325846362
717,243445.23304432534
1032,160942.30713162536
852,223560.65279017194
1731,193218.20629803347
2639,119500.16257854036
2071,81574.45561597239
1267,115771.01418595904
1851,200280.91133252147
567,142790.40726282957
2439,225964.23047812827
1898,164327.85863362055
647,168986.1620531405
2256,218399.74768493802
979,79977.4608504447
1444,222631.1480565339
2485,133957.38008975735
157,135711.5222371037
88,125844.07844027378
2003,112189.7009360561
186,219587.80574718973
1425,255310.5937917896
2695,128753.49534674126
738,89862.34983746566
395,169139.28478713575
1353,178646.11962100712
1878,167668.8256741093
390,183902.24144851326
1456,243266.87223808147
1103,309938.8540587815
1387,109925.16022088309
2070,147298.87790203188
1199,189006.11816903797
2479,181483.3263841479
501,294551.8247298951
2362,79137.78257661572
1718,202794.52763817937
2188,54715.88312124972
1483,151826.2242785346
2557,76985.97231706502
437,321817.492984232
2224,203859.2968270185
1628,189462.19298312042
397,136863.27699532846
587,201151.49846345925
971,171719.6301032813
2611,153906.2061383423
1887,77759.5768417208
2399,324298.49114602467
2148,210413.01503756738
304,136496.89999512257
1997,121037.04801052593
2817,109455.94732720744
1431,200620.45280518342
427,299702.7825344235
263,119495.1355730182
598,164653.5117669521
2895,254482.45551016
687,154540.3835651116
1822,137694.26332217242
2191,105114.32636049108
179,129771.68462508614
1009,215373.864526075
2010,122794.55196109158
1991,144298.72761050818
1411,212321.53633792643
1721,233958.52663991015
1144,201643.9030745934
593,234230.82322349463
575,296736.9634046054
1249,167417.24180976517
1604,130301.38506332034
1064,412567.3998319766
1923,161416.3139833397
1988,101106.81788400884
2325,181089.7428644244
114,209661.27793005362
2700,176628.13868400812
217,130623.14712651209
343,193075.8098183052
386,237846.28916084304
2005,126038.42290807009
2908,133939.90997315024
1814,246444.09996884764
2446,435053.5967599571
208,126170.92787232906
1679,106585.17512031077
822,310073.6061039836
6,203065.43067046648
1781,362860.4489204646
2397,266856.1964950272
2340,290864.9492404696
1618,175092.37508692808
2843,113496.60605236956
1061,340309.81653526804
2786,109301.66340174575
1935,143933.96390288015
1341,118433.99681910657
521,277361.63050096197
2136,126909.46501837505
996,212374.34933864188
227,137655.2517971028
135,157588.9295522818
1167,167302.68132289505
294,218098.72606416914
1776,205252.8664565889
540,192162.95739731434
1717,201021.54979686768
2303,132752.06742198672
116,194199.123623418
127,138804.44990251944
1371,142111.14222770324
1014,170518.48062461894
1507,98041.33310368854
702,139794.70187335287
750,159831.68792111083
261,142586.27516564878
1559,48311.45873760519
